"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Circulating Supply"
"2021-09-17","62.90687516056188","68.68963857897157","61.54085056525106","67.43231060006255","120775460.61874373"
"2021-09-16","67.45650315798156","71.62045552759126","65.9624706195949","71.14594069613956","120775460.61874373"
"2021-09-15","71.15815722110051","73.74338473446497","66.68693379769454","67.66947625472652","120775460.61874373"
"2021-09-14","67.69065893563348","69.25650422007523","65.62611076112715","68.39896017585353","120869925.31874374"
"2021-09-13","68.39574079716395","74.18467982714222","64.57125319722653","73.58582004159115","120869925.31874372"
"2021-09-12","73.59352188850443","78.11519200041752","70.8933955463469","72.54799693861798","120869925.31874375"
"2021-09-11","72.58130216665562","77.15426051856538","71.84612630970622","72.80575351384671","120869925.31874374"
"2021-09-10","72.80438328668797","83.65418788944578","69.89908750693577","79.68449449460196","120869925.31874374"
"2021-09-09","79.63168579976023","85.31961611225003","73.47299041942838","77.00135919108892","94346957.523749"
"2021-09-08","76.27153075437249","78.84891922743911","61.79300067281704","71.15892801242877","94346957.523749"
"2021-09-07","71.10750997596264","83.50472469320151","60.034884039538184","73.37975696772106",""
"2021-09-06","73.3886804244284","77.49640148930418","62.24391029609236","63.540027515119526",""
"2021-09-05","63.54853218796842","65.01802386674028","59.33074836054782","60.92088182387607",""
"2021-09-04","60.88882259067313","65.5121559000477","60.67186974562737","63.67712607525342",""
"2021-09-03","63.65186382336422","67.79022912586362","58.0357203013851","60.22636144637558",""
"2021-09-02","60.178323283677216","70.63710565310828","59.180884273072806","65.15810748495696",""
"2021-09-01","65.17035406218878","66.43180339655422","47.15679205346448","48.40843407094464",""
"2021-08-31","48.499183091953235","52.39563558311955","45.12063597590542","46.62103630045761",""
"2021-08-30","46.3014801912127","49.171992159569356","45.582070977209725","47.40691790652467",""
"2021-08-29","47.40677396445154","51.60711267708944","46.89327100301048","51.1867895977009",""
"2021-08-28","51.18936874985889","53.931531344705434","48.08037975757129","49.51240803990882",""
"2021-08-27","49.540314478302214","49.563242895431145","45.04325606032129","45.833765381402046",""
"2021-08-26","45.84124328545789","50.55733302645312","44.85066403036685","49.594389738653106","94346957.523749"
"2021-08-25","49.591502040200155","49.99907642684346","46.34196792462336","47.49920483587685","94346957.523749"
"2021-08-24","47.505849576113945","51.10545349294487","45.44473893535967","50.70373348375229","94346957.523749"
"2021-08-23","50.692251737561506","52.00330504350759","50.19052321374254","50.25944689873995","94346957.523749"
"2021-08-22","50.24379179272688","51.98147163562132","48.412257345886545","51.3139862558594","94346957.523749"
"2021-08-21","51.27873465278641","52.05093352478936","49.254303961208436","50.3611134993598","94346957.52374901"
"2021-08-20","50.34762658924188","53.60082655976904","47.75017987420346","49.77873330923858","94346957.523749"
"2021-08-19","49.76000943972405","49.827707216474394","44.749504914032265","46.684428967571385","94346957.523749"
"2021-08-18","46.6149782489254","48.13544117744281","43.571692209242535","44.72434720640856","94346957.523749"
