"Date","Price (Close)","Price (High)","Price (Open)","Price (Low)","Circulating Marketcap","Circulating Supply"
"2020-09-06","0.23984461394602904","0.24351157608652366","0.23697949496472648","0.22967512631874926","7762101825.532235","32685205093.095585"
"2020-09-05","0.23748573477171944","0.2596799952703122","0.2545411035544555","0.2313173239168965","8313482497.740904","32681859297.02558"
"2020-09-04","0.254609227851821","0.26613079277123264","0.24473177942225208","0.24023423891486445","7994844589.880507","32675630828.535583"
"2020-09-03","0.24467855136859085","0.27674913504169085","0.27607623740402903","0.2386622025311477","9016300945.807777","32671675346.945583"
"2020-09-02","0.27617099426836195","0.3040939453663656","0.2952706617391404","0.26314766149985963","9630452342.718662","32608252807.155582"
"2020-09-01","0.2955489938496202","0.299165512043088","0.28130492936230156","0.27600202675106333","9175545719.075644","32604297325.565582"
"2020-08-31","0.28131983716458403","0.28484255895513505","0.28310489099165276","0.2782227120764159","9202890832.492716","32503147744.055584"
"2020-08-30","0.28310787226796846","0.28391461615753066","0.2739779805328555","0.27390415889952685","8887736680.788933","32424192262.465584"
"2020-08-29","0.2739819312709816","0.2771023982579007","0.27196526576549956","0.2688941900783412","8817300929.52437","32420236780.875584"
"2020-08-28","0.2718840289868592","0.2734462764116301","0.2644730403656947","0.2601516022915115","8585782818.899854","32420108575.74758"
"2020-08-27","0.26472795250753917","0.27850051841065393","0.2765830848307701","0.25472382095402607","8967351288.65403","32412996965.40758"
"2020-08-26","0.2765918291617279","0.2810464079903515","0.27675974788916535","0.27414330851261337","8956723517.299515","32392276314.437584"
"2020-08-25","0.27652102598147243","0.28979361243502316","0.288776830317376","0.2701597183633651","9348933748.362143","32388055663.467583"
"2020-08-24","0.2886527998830122","0.29213293721337624","0.284995581622042","0.2824062264535541","9229474635.985167","32383835012.49758"
"2020-08-23","0.2849394476084996","0.2882120691558596","0.28654323754340233","0.27724488774976475","9269733414.631092","32379614385.845802"
"2020-08-22","0.2861230523730864","0.286865348499642","0.27900360819482345","0.27334295712895035","9043178387.60463","32375393888.075806"
"2020-08-21","0.27929491212051116","0.29593571222752085","0.2923313774036434","0.2771415026226276","9459774956.113474","32369213037.865803"
"2020-08-20","0.29240655010359506","0.29492883571068956","0.29202442517095994","0.28453960967392056","9373178614.715221","32332892977.810604"
"2020-08-19","0.28986099912765384","0.30619735643894685","0.30309009502958945","0.2786835560135086","9789706020.37567","32326592279.400604"
"2020-08-18","0.30281250581937547","0.3222439873169386","0.3151466570140275","0.29723269274064884","10197323560.02394","32281411429.190605"
"2020-08-17","0.31576493100083247","0.3281651606811589","0.30453384119494614","0.2972856405530772","9824964631.040081","32258730579.230602"
"2020-08-16","0.30466883970075886","0.30494299282324794","0.29933668862995455","0.29218625812054927","9648186046.56185","32252549729.020603"
"2020-08-15","0.2990356631811645","0.3056547236443153","0.30048512085150986","0.29147023334492006","9689177202.30634","32246368878.810604"
"2020-08-14","0.30037517890052223","0.30781973758369835","0.29479176194452344","0.2920082835923533","9508785366.923033","32241243983.200603"
"2020-08-13","0.29470812632947485","0.29596101809511155","0.2823694141016479","0.2726141960236706","9102309730.122343","32235972865.750603"
"2020-08-12","0.28240498858592916","0.2874767443138364","0.2829042629719776","0.27179360361642846","9108776293.926186","32186996528.060627"
"2020-08-11","0.2830943591401486","0.3076055263090198","0.29488900628633397","0.2683700441561692","9485506401.511532","32181849507.471268"
"2020-08-10","0.29489341576093503","0.3005454083191844","0.2881220098235368","0.28369222712135234","9268360669.074503","32175724111.861267"
"2020-08-09","0.2880574316357949","0.2986392402138225","0.29541141574361696","0.28244256436073045","9503410745.338354","32169261243.271267"
"2020-08-08","0.29551068203369674","0.2989672337027027","0.2946954488425529","0.29014356446336986","9479684572.553612","32164136347.661266"
"2020-08-07","0.294674701484947","0.3103040287643946","0.3033820754311075","0.27805107304295906","9752105817.101597","32157041150.771267"
"2020-08-06","0.30330826584319526","0.31139727970125475","0.3025618371388311","0.29748566948216093","9731677489.404736","32154941932.051266"
"2020-08-05","0.30268190578567966","0.3084228935399017","0.3013891377968526","0.29056709976372386","9690590208.896006","32131442084.421265"
"2020-08-04","0.30155470516323424","0.3194614181976837","0.3100679301823119","0.2907368716013565","9943830405.894836","32074386001.731266"
"2020-08-03","0.3103671249622661","0.3202051657195981","0.2882106438662676","0.2839144255289599","9245503911.403515","32071828064.076427"
"2020-08-02","0.28801251018052","0.32683208652132323","0.2911268898668293","0.23948401027662589","9337618135.441257","32069728870.386425"
"2020-08-01","0.29130923098954925","0.2980503293158685","0.2600443873763814","0.2560186064622003","8335189865.89031","32067629676.696426"
"2020-07-31","0.2598145974496398","0.2609405956633496","0.24468617867875408","0.24204381825997257","7819670822.347214","31990957602.246426"
"2020-07-30","0.24445135003761667","0.24991400547290674","0.24340271087708917","0.234312162438317","7770201626.086785","31898945592.666428"
"2020-07-29","0.24349908384616997","0.250386462223917","0.23088173622927846","0.22956906902916982","7363652124.502175","31895474206.47932"
"2020-07-28","0.23081319945191503","0.2350449790673025","0.22529742172519052","0.2173250927485776","7160124211.511785","31860012268.51932"
"2020-07-27","0.22471742920318089","0.22963602992912396","0.21547949606066805","0.20935401805887036","6855019330.251755","31811384115.55932"
"2020-07-26","0.21547075130812024","0.22526351213739404","0.21486836146889524","0.21305749510764446","6838708281.971776","31810255874.59932"
"2020-07-25","0.21491102313860008","0.21791106166490423","0.20428109330141636","0.20389377848803752","6497123182.331277","31808393936.63932"
"2020-07-24","0.20440230316184532","0.20879415297364368","0.2086180370526953","0.20205426722130065","6637820367.36432","31805602777.69932"
"2020-07-23","0.2087158634633377","0.21059368566374573","0.20394729104894002","0.2018183285523601","6488786419.93272","31802811618.71998"
"2020-07-22","0.2038005950774438","0.20471325860938833","0.19955586889534654","0.19615366140800627","6347682488.210951","31796306802.26998"
"2020-07-21","0.1995998468665928","0.20112850331478377","0.19470224209820902","0.19397628688447702","6189235657.98287","31793515643.28998"
"2020-07-20","0.19470626861990634","0.20032124331168671","0.199560282236348","0.19181940146119872","6341363762.039719","31754513885.29998"
"2020-07-19","0.19964789564871438","0.20216055074818767","0.19979452442659693","0.1958651069541256","6346259408.5333395","31751722726.31998"
"2020-07-18","0.19996325971788048","0.20220116475231736","0.19439881979275161","0.19381921379916017","6172854035.407863","31748931567.33998"
"2020-07-17","0.19442421001201912","0.19804745294237908","0.19434646513777362","0.1911122181608762","6171884686.856749","31747539770.78998"
"2020-07-16","0.19433280208845824","0.1974990807187895","0.1970826994415935","0.188239778793501","6257528132.450876","31746148024.23998"
"2020-07-15","0.19704562298943046","0.1998245479777759","0.19906118020362218","0.19627802510782105","6313554443.696739","31722584353.19998"
"2020-07-14","0.19909430956355822","0.19995079861247653","0.19856335013582382","0.19497557201705581","6296706888.032008","31719977796.68998"
"2020-07-13","0.19864083812867972","0.2066474613386503","0.20117151591651503","0.1916576853874721","6382205479.942029","31718586000.13998"
"2020-07-12","0.20129108312949445","0.2040503883700984","0.20112461108363444","0.19776571157869025","6375068922.437346","31717194203.58998"
"2020-07-11","0.2011288939432705","0.20473445857846218","0.19903332348257047","0.1979867599423307","6314884953.981461","31715802407.03998"
"2020-07-10","0.1990464119721549","0.20266019179359063","0.20253122583916822","0.19233945750519876","6425218438.258547","31714358949.46998"
"2020-07-09","0.20260929988453796","0.21176803115137902","0.2053388394172947","0.19672501028743433","6514426366.540704","31709368313.89998"
"2020-07-08","0.20556491662149193","0.20684120371443346","0.18512944589471614","0.1838471819649478","5868274876.915863","31709570782.28063"
"2020-07-07","0.18512290936549572","0.18968794808707623","0.18874596925276177","0.18311551756221345","5984284390.664739","31698028463.760628"
"2020-07-06","0.1888462902096755","0.18929215135221994","0.17727884433165364","0.1764954469446665","5606186935.9789505","31656585006.190628"
"2020-07-05","0.17706512387496262","0.17900431942741815","0.17805620720283039","0.17380605878631786","5637229026.536474","31655141548.62064"
"2020-07-04","0.17814719546802443","0.17973500144328458","0.17626055386224693","0.17596140362038656","5573520857.740201","31653698091.050648"
"2020-07-03","0.17625240650349225","0.17858970240639493","0.17475909005148343","0.1743825649793225","5530527326.403655","31652254813.82065"
"2020-07-02","0.17482892016261123","0.17751882356677068","0.17655662427283778","0.17242607583915598","5587056004.392424","31650811536.59065"
"2020-07-01","0.1765655487528475","0.17831661901388468","0.17525796016791673","0.17367653723738155","5545514894.643955","31649368259.36065"
"2020-06-30","0.17526355784346792","0.17805923805503018","0.17717399031175377","0.17476788446298283","5598234781.380894","31586541384.82065"
"2020-06-29","0.17717215878906056","0.17925800114998214","0.17687396499916874","0.1748396922309398","5580199727.2943535","31547366876.730648"
"2020-06-28","0.17684418570378777","0.17974328485134816","0.17495983821013691","0.17302257688758133","5519193409.75744","31534595363.50065"
"2020-06-27","0.17496373254849729","0.18334646657064188","0.18239428036702324","0.168752288324405","5753072031.536582","31533152086.291866"
"2020-06-26","0.1823541421539672","0.18666968520207183","0.18134450522655934","0.17813650242331866","5719406842.249401","31531768968.781868"
"2020-06-25","0.18140663669340923","0.1843117790281771","0.18332036129103635","0.1783662191592496","5781912799.118911","31527238588.601868"
"2020-06-24","0.18332069586998861","0.1901100101956306","0.18883213644500918","0.18113337411384225","5936028474.451525","31435146472.781868"
"2020-06-23","0.188820496502111","0.1905358231223695","0.1894472809176837","0.18827546748675178","5955666455.32879","31433763348.27187"
"2020-06-22","0.18936124331028314","0.1905680662453532","0.18580603080180022","0.18550484415817606","5843717083.019659","31432380230.761868"
"2020-06-21","0.18582923353335382","0.18857685132382734","0.18787529602892497","0.1854469954885325","5906190867.815822","31427613606.421867"
"2020-06-20","0.18783941221703626","0.18895688725589777","0.18695848498220066","0.1847517027757037","5877889796.441539","31426230488.91187"
"2020-06-19","0.18703081337093075","0.19002003279337565","0.18963071806026574","0.18632451893012758","5961051291.976361","31423945367.52187"
"2020-06-18","0.1895881734912949","0.19312421320057013","0.19308003274317828","0.18799465928394965","6071376941.108985","31421660246.131866"
"2020-06-17","0.19302687036823085","0.19878268439267777","0.19245608777947557","0.18834736652377632","6048675775.634452","31418887575.30187"
"2020-06-16","0.19236248358095867","0.19416308551600708","0.19247194766278203","0.19003270601901104","6040924019.629025","31366602446.91187"
"2020-06-15","0.19244329295660975","0.1935745536499403","0.19015408013432789","0.18178804762488182","5943341289.167008","31259317325.52187"
"2020-06-14","0.1900710962369794","0.19244312231716595","0.19229186419190694","0.18860849286977208","6012758420.048158","31256305504.701866"
"2020-06-13","0.19234669783783026","0.19386824084924542","0.19300336270262042","0.19075605070284885","6034453007.348771","31254020384.31187"
"2020-06-12","0.193022494426943","0.19497991970971693","0.18817708161117994","0.1867131186349284","5889242073.784281","31252102548.76187"
"2020-06-11","0.18796222645622104","0.20381113203763934","0.20282664130086836","0.18414403641319047","6340414122.6029625","31249399788.74187"
"2020-06-10","0.2028596941324194","0.2042479985800356","0.2014096888043241","0.19938005677478066","6291450057.879585","31241981953.19187"
"2020-06-09","0.20144978762640758","0.20536033899122488","0.2043844261461837","0.19532616792383353","6379285714.278385","31239070101.86187"
"2020-06-08","0.20414157423545543","0.20459421097863761","0.20346982515457276","0.20128612539413263","6355582243.294845","31237152271.31187"
"2020-06-07","0.20338990045811112","0.20498035062121808","0.20362790800613295","0.1985179637792958","6183697973.434231","30345772580.74187"
"2020-06-06","0.2036422485748403","0.2048111540531818","0.20249760013459336","0.2010921520209537","6143806496.475034","30343854745.19187"
"2020-06-05","0.20271565985601508","0.20578850175449365","0.20442310933175348","0.2012760230704695","6202227244.984743","30341877166.69187"
"2020-06-04","0.20431772466612932","0.2071750062869625","0.20409039731807657","0.1998604616918719","6183521462.890618","30297482317.53187"
"2020-06-03","0.20404045874379248","0.20481506807318808","0.20304445498347612","0.20083569716874367","6151153963.460577","30288964501.99187"
"2020-06-02","0.20301742974048453","0.21460031628692888","0.2105985452576297","0.19678024979836792","6398922235.31692","30286986916.49187"
"2020-06-01","0.21109432926973354","0.21363043910450843","0.20215948301925132","0.20102142738047207","6104205886.669241","30216525628.89387"
"2020-05-31","0.2023671728337599","0.21363252817731665","0.20701147752271698","0.20026358300846084","6245467592.873465","30145104487.00387"
"2020-05-30","0.20704285421443497","0.20844285312373928","0.19744144734602612","0.19585687092758297","5950947017.212917","30143126908.50387"
"2020-05-29","0.19745775880733","0.2015526252606778","0.20082867674256955","0.19610238177802383","6043715686.664429","30130310856.96387"
"2020-05-28","0.20049109158087483","0.2010354307816533","0.19790936095648032","0.19487655394940673","5946846236.044377","30054994822.95387"
"2020-05-27","0.197936132051723","0.20060485103232667","0.19376150293401645","0.19335614043184002","5818925866.961591","30022099104.99387"
"2020-05-26","0.19366060149350658","0.19692003061752436","0.1957911252584734","0.19133779550721963","5857098633.344312","29889354646.26387"
"2020-05-25","0.19623089304062039","0.19722771535575898","0.19265287981243218","0.18859725708460748","5814711891.104059","29888380494.237865"
"2020-05-24","0.19249866545722938","0.20142889466317584","0.19871860857919324","0.19212662525467009","5937707498.190961","29885636035.507866"
"2020-05-23","0.19886977442626938","0.20230520467594393","0.20038935627141585","0.19787796687559245","5987791614.218174","29882891576.777863"
"2020-05-22","0.2002980046932395","0.20254564872561653","0.19406955015418292","0.19183757425585213","5801285801.049686","29880402093.957863"
"2020-05-21","0.19410968101047557","0.2030069714127809","0.2014449627641039","0.1888725109719692","6015705082.346373","29862912611.138363"
"2020-05-20","0.20165527501728078","0.206182505376409","0.20499353202805468","0.19715737950650947","6104137584.821359","29776358986.158363"
"2020-05-19","0.20505056091349003","0.20670344292568216","0.20531210573879638","0.20068603679526578","6113261536.09373","29773869503.338364"
"2020-05-18","0.20539949226683676","0.20800017495223402","0.20138285412381052","0.20079891661498311","5993431651.195339","29761380020.518364"
"2020-05-17","0.20128347102991992","0.2047458879986698","0.19948658536080477","0.19883370266884515","5936862351.872743","29758890537.698364"
"2020-05-16","0.19973341871421696","0.202431868770183","0.19813862341363941","0.1965478973279495","5895778151.906413","29756401054.878365"
"2020-05-15","0.1979763794716539","0.20474401737311665","0.20400916970753682","0.1945515688342514","6069872913.630887","29753255002.398365"
"2020-05-14","0.20395186134606108","0.20655761285696864","0.20195288790070437","0.19846719854270703","6008024397.940503","29749696636.348366"
"2020-05-13","0.20207704779654068","0.2044753014249478","0.19718600504886535","0.19578646287101825","5868472578.951523","29761271916.208363"
"2020-05-12","0.19724365449830145","0.2002296161695216","0.1930399632755593","0.19140353217233141","5744462881.411736","29758125963.728363"
"2020-05-11","0.19284483798207247","0.20036264702022644","0.1975610338237592","0.1847423619760589","5878408095.204638","29754979911.248863"
"2020-05-10","0.19714843300393073","0.21667059879910897","0.21636806344395773","0.17826646083546202","6435553579.192302","29751833858.769962"
"2020-05-09","0.21645907042610074","0.22512889147309845","0.21882070223540276","0.21563894730721772","6508368388.284058","29748656556.289963"
"2020-05-08","0.2188220855185384","0.22236924809976652","0.2190365863726823","0.21435858619473855","6514355343.335748","29746565740.599964"
"2020-05-07","0.21889501641113615","0.22137341373124053","0.21201497806049246","0.20989331509257456","6305637416.950522","29744474925.109962"
"2020-05-06","0.2118677375067601","0.22282259238231716","0.21710636133311978","0.2102510763003902","6450675376.861016","29712034109.419964"
"2020-05-05","0.21712464173298482","0.22251458272413085","0.2183454355971123","0.2132680235607888","6483276753.159227","29692789185.099964"
"2020-05-04","0.2181457893312859","0.22086949900833558","0.2195396135114132","0.20730200678024957","6516799428.588269","29690698369.409966"
"2020-05-03","0.2194969497590273","0.22683070702801775","0.22398641987901588","0.2155383854467563","6647392949.294679","29688607553.719963"
"2020-05-02","0.22398529481515242","0.2258800123722005","0.21790402302736753","0.21554137017607822","6468874470.690947","29686516738.029964"
"2020-05-01","0.2179145038309408","0.22442294471145038","0.21171983234534225","0.21140022589707014","6284664447.0378065","29684293909.199963"
"2020-04-30","0.21151711797525233","0.23601041683833926","0.22648117891497904","0.20829906518360014","6722179788.805204","29647712806.757053"
"2020-04-29","0.2266924511333315","0.23165732194046817","0.21486280656754897","0.21324363604807123","6364617223.843387","29639299293.037056"
"2020-04-28","0.21466244000082396","0.21861889556222758","0.19779660920325914","0.1948188042738959","5848333389.021978","29561878259.267056"
"2020-04-27","0.19776753881151757","0.1999425875585969","0.19678257466087712","0.19435729457015444","5818366781.574209","29559655430.437054"
"2020-04-26","0.1964469757084807","0.19776468781694842","0.19430553007217521","0.19213050178510319","5737299029.8438835","29557432601.607056"
"2020-04-25","0.19432503544330487","0.1980451735060975","0.19337309927944726","0.1917240004861753","5714104426.632702","29555209772.777054"
"2020-04-24","0.1933170009638029","0.19716127036407927","0.192697725392664","0.19215054881265758","5696140648.02515","29553841903.227055"
"2020-04-23","0.19484123067431705","0.1999613734632618","0.18824516947442374","0.1858135752008277","5560446364.571699","29552474033.677055"
"2020-04-22","0.1882816865733085","0.18999202613273392","0.18362911702064455","0.18221910978815672","5421943138.53884","29546206164.877056"
"2020-04-21","0.1838812464532042","0.1870779562143055","0.18171068774654045","0.181314243447047","5365083282.411058","29544838297.077057"
"2020-04-20","0.18182334595294672","0.19491145959938871","0.18931392674048242","0.17820214439339227","5593074055.974149","29543004866.03814"
"2020-04-19","0.18927729932315865","0.1965843763326524","0.19578472040196654","0.1880079376769798","5783944358.830726","29541636594.13824"
"2020-04-18","0.19572440248727282","0.19745210993107457","0.18879867468684713","0.1885646351464529","5578549921.821659","29540268724.58934"
"2020-04-17","0.1887382958002764","0.1920687298729663","0.19078391507052872","0.18643827501705196","5633818675.724972","29538789830.21035"
"2020-04-16","0.19026045950350803","0.1935012041235358","0.18033234561378128","0.1740326313738176","5325914107.015648","29537310935.83035"
"2020-04-15","0.18053453718598259","0.190094781764654","0.1860319678231745","0.1801317484577583","5487714621.335755","29519616959.97035"
"2020-04-14","0.1862523941471398","0.1898267313777729","0.18812985480504021","0.18355801427390955","5551129978.465661","29518063602.65035"
"2020-04-13","0.18812222590867347","0.18987126180847907","0.18926453253372633","0.17980226664574914","5584943455.017951","29500884002.07423"
"2020-04-12","0.18959744738136602","0.19628891728114306","0.18891359867123977","0.18653738646714174","5572444808.761938","29499405107.69433"
"2020-04-11","0.18887436022833579","0.19252064367015823","0.18808643745274248","0.18528100212778711","5548568236.605758","29497926213.31474"
"2020-04-10","0.1878713361769507","0.19906103716885026","0.1984507024842453","0.1816947136293336","5842391340.453661","29495927420.72474"
"2020-04-09","0.19840565032483856","0.20255678314559605","0.20212661150530573","0.19407698799875722","5964066150.126072","29493583547.91885"
"2020-04-08","0.20225671105939544","0.20310088868666065","0.19293467063504618","0.19144625690105047","5687861748.4425535","29488584755.32885"
"2020-04-07","0.19290330913883494","0.20553671834581635","0.19829387793760717","0.19004895509692837","5844899629.708704","29475450470.14885"
"2020-04-06","0.19842234245214158","0.1987903648624799","0.17959798164034074","0.17941706836880356","5281435181.590016","29444587170.14885"
"2020-04-05","0.17949630886017892","0.18251524322868634","0.18173404195078888","0.1764916250470675","5352160543.698638","29442588377.55885"
"2020-04-04","0.1815788404691765","0.18427291373151014","0.17961827076223977","0.1778717035423414","5289153055.268749","29440589584.96885"
"2020-04-03","0.17976766818970244","0.18282096189462627","0.17847651071493126","0.17604203947485023","5254288747.983822","29438078164.568848"
"2020-04-02","0.1784668108338525","0.18706201150500862","0.1757999833605921","0.1744643834849542","5172807605.527158","29435566744.168858"
"2020-04-01","0.17548396331138505","0.1766738747822888","0.17387720853804528","0.16825663632748306","5115641664.756743","29407268310.47886"
"2020-03-31","0.17391145264339858","0.17830377938212302","0.17140361953930947","0.17057946877853675","5036276291.370903","29404756890.078857"
"2020-03-30","0.17148922147097628","0.17597494778123232","0.16297644605727296","0.16239464530014308","4795533618.103753","29398715004.61886"
"2020-03-29","0.16274163105072859","0.17698837261170813","0.17589899704519246","0.16199145865727851","5172181125.976023","29390377353.71886"
"2020-03-28","0.17583787569991208","0.17937177790088338","0.17259539246178052","0.16639566715787016","5070745777.302508","29387865933.31886"
"2020-03-27","0.17287758705895143","0.18760891284932402","0.17694579413982706","0.1698623153757522","5197885188.98455","29384175882.38886"
"2020-03-26","0.17194421759078662","0.17443240544905186","0.16228254097079955","0.16013269512874173","4767284389.517631","29380472826.40886"
"2020-03-25","0.1620030113890323","0.16585865356401158","0.1635289852483852","0.15716487906805032","4775500856.712731","29345745151.71886"
"2020-03-24","0.16288993214862346","0.16469264280364984","0.15953788969267046","0.15756046621644865","4669328768.128807","29342055100.78886"
"2020-03-23","0.15919209765572953","0.16226529990494434","0.14772776415454897","0.1448977790775653","4334400665.066688","29346201446.298286"
"2020-03-22","0.1478370520220905","0.16197418113911027","0.15810666810814186","0.1461521254464385","4618612829.067915","29212511440.368286"
"2020-03-21","0.15815338297419787","0.1622263217602949","0.15694636542609294","0.1516279332779473","4585589083.707984","29208821389.438286"
"2020-03-20","0.1569007779509563","0.1758901343116809","0.1655761730414687","0.1446424112786844","4852620194.28708","29207816897.178295"
"2020-03-19","0.16526645867202877","0.1734318777403076","0.1480271126769945","0.14470120504817854","4322998234.294335","29203783401.918297"
"2020-03-18","0.14807082707854785","0.14994125191095758","0.14796226911948215","0.1404125382061255","4322762281.555256","29197607463.708294"
"2020-03-17","0.14754005548009066","0.15268298493395124","0.14145082171014664","0.14015038494505452","4133449175.848668","29196602971.448296"
"2020-03-16","0.14139319319823124","0.1529979803221607","0.1525541625152106","0.12808614667883905","4462386278.52708","29195598479.188293"
"2020-03-15","0.15268519652203066","0.1651071602304653","0.14699040716390463","0.14444323671531392","4283678229.905955","29174593986.928295"
"2020-03-14","0.14657140556947737","0.16105169162265687","0.16007397239656074","0.14346466868785254","4657734420.913722","29173589494.668297"
"2020-03-13","0.16035427614051062","0.17001701508579678","0.1373596000909744","0.1063478382484516","4013186839.517764","29172047054.618294"
"2020-03-12","0.13763807445930518","0.2099975236297986","0.2088924916170137","0.12873416434905574","6093460725.958296","29170326860.608295"
"2020-03-11","0.20826800954049368","0.21381806671293127","0.2116894605036401","0.19927241039497007","6172501867.368392","29153784037.558296"
"2020-03-10","0.2117680699072427","0.21617061934809612","0.21010618193235608","0.20531000840835795","6146103283.268307","29107086078.848293"
"2020-03-09","0.20979053054643132","0.2117695058669465","0.2040094913855957","0.19803622341686197","5944646818.338341","29100543655.798294"
"2020-03-08","0.2040688652693298","0.23653483052999671","0.23651469434974123","0.20002008515438494","6889518854.626077","29099001232.748295"
"2020-03-07","0.23649723945589124","0.24564367214195504","0.2454114926776646","0.23552151201898255","7137374729.029789","29097458809.698296"
"2020-03-06","0.2452943719255575","0.24668366015617782","0.23936322155989653","0.2382684629611706","6958171237.758845","29095671531.788296"
"2020-03-05","0.23955585422726125","0.24353625131788956","0.23469508049905632","0.23453345966656539","6827669899.403598","29078746054.318295"
"2020-03-04","0.23475685765093637","0.23846677172718958","0.23437753665591105","0.23039511869977153","6817216759.16324","29076946077.778294"
"2020-03-03","0.234301805950488","0.23981530407587964","0.23971974219170664","0.22971137069510145","6968795086.851366","29045158979.868294"
"2020-03-02","0.2397199353696433","0.24197156815194168","0.22696878355174196","0.22571436001321052","6605162381.717464","29041696194.688293"
"2020-03-01","0.22695909007908835","0.23618213585052644","0.2291373263647663","0.22406914330610983","6655805521.98017","29009569458.658295"
"2020-02-29","0.22897087517562315","0.24277019111830694","0.2371658531793256","0.22705511822379407","6879536911.473277","29007782180.748295"
"2020-02-28","0.23696567943166486","0.24406706149633847","0.2378031688856244","0.22831865863050005","6898794193.071531","29005500905.638294"
"2020-02-27","0.23828923738738036","0.24737555325999352","0.22911619646410064","0.2236660597673158","6644538019.99939","28987593143.448296"
"2020-02-26","0.2289963343582299","0.25489477884186296","0.25211578486767466","0.22243613727517736","7305142386.337496","28958906645.978294"
"2020-02-25","0.2521003866990895","0.27097399194049365","0.27067078265439576","0.2509525472164383","7837654413.164232","28958789820.888294"
"2020-02-24","0.2704281312739547","0.28532716336002484","0.2840112825230249","0.2639039461245131","8220246701.695018","28936564373.578297"
"2020-02-23","0.2839425227481356","0.2855054380703321","0.27535334265226197","0.2751114975040294","7962336993.4068165","28919338926.268295"
"2020-02-22","0.2751877006368688","0.2789551173992229","0.27450730601002005","0.2704318569334628","7938117668.559293","28917113478.958294"
"2020-02-21","0.2744698942259024","0.27949968925678903","0.27114696011343087","0.26861326710122013","7842854843.287557","28915413686.538296"
"2020-02-20","0.2712323524308937","0.2815414169221049","0.27474700166497806","0.26096224596544865","7941866828.723191","28904055941.10387"
"2020-02-19","0.2747446272080612","0.3091276255016141","0.2986858827291163","0.26985161653483597","8634590304.077488","28902338996.74387"
"2020-02-18","0.298893317891236","0.3035174323876664","0.28715170267194357","0.27542122109584743","8298736814.060794","28866141402.094456"
"2020-02-17","0.2874429574474066","0.29535028366969546","0.2932608247158537","0.26934203219678776","8470115071.585819","28863965973.44152"
"2020-02-16","0.292649900069799","0.3188547568606815","0.30702145038443995","0.2688677880288682","8861987385.947105","28862258166.03152"
"2020-02-15","0.30725410983249385","0.3472314369946273","0.33639085576367833","0.2945291310018908","9704012898.413918","28860558373.61152"
"2020-02-14","0.33648726788193006","0.3395075895494648","0.3273784388225886","0.3104183610883744","9444359723.087303","28859326748.741917"
"2020-02-13","0.3271745165945625","0.339982618300654","0.3048355755561997","0.30002233097247716","8780214928.496992","28822222726.38772"
"2020-02-12","0.3045429794598257","0.309658839614924","0.2823886798173788","0.2819512614170794","8138829981.205327","28821228518.47772"
"2020-02-11","0.2821279826233646","0.2846062706714472","0.2734950793343164","0.267170223620598","7882969697.7620325","28823703947.56772"
"2020-02-10","0.27333272249238477","0.2833073096186433","0.2827345315770976","0.2674733135757751","8146770132.666525","28822709739.65772"
"2020-02-09","0.28278835069907493","0.2894885933923602","0.2776181315950238","0.2765356362911498","7996940696.897978","28821715531.74772"
"2020-02-08","0.2775413036188231","0.28205001316092393","0.27914461496722015","0.26337031587367354","8044796606.437634","28820721323.83772"
"2020-02-07","0.2791274142390574","0.287774301593535","0.28294861157098544","0.2772001036363152","8159315020.069059","28819792707.85772"
"2020-02-06","0.2828895431547174","0.2882274670333799","0.2778463068133602","0.2664211766128971","8000977847.567666","28791364517.95966"
"2020-02-05","0.2776986563847571","0.2816849094608336","0.26625778904787034","0.26621881883169757","7662863120.905269","28785436967.195248"
"2020-02-04","0.26643805072157056","0.2700956941896788","0.2542946651528079","0.24781032228635008","7326190765.408208","28784484139.085247"
"2020-02-03","0.25430168098640493","0.2598690543462884","0.2505545063386881","0.24661186741545166","7216170616.475587","28764345196.495247"
"2020-02-02","0.2507543716505419","0.26145915385228186","0.24097740183612543","0.23514774502557173","6944122081.633542","28763726125.605522"
"2020-02-01","0.24117506943164183","0.242863976098697","0.23906675242426384","0.23668735995626156","6880709385.452733","28758107054.71594"
"2020-01-31","0.23910343089149322","0.24450671766108875","0.24325158063981528","0.2333508580219122","6998075182.947969","28757182638.387405"
"2020-01-30","0.24338744511442534","0.24637743191853562","0.23480558002866989","0.2302533838087386","6758548949.981636","28756216655.667404"
"2020-01-29","0.234961388581851","0.24182362170540048","0.23958102138827653","0.23374725452571338","6892841621.69004","28755284031.547405"
"2020-01-28","0.23688296508792966","0.24112483583997463","0.23054319977823776","0.2303027072326806","6626975311.299092","28725733982.047405"
"2020-01-27","0.23032600783498383","0.23359425661073555","0.23104423841038016","0.22571156063831968","6623946337.971958","28636019351.717407"
"2020-01-26","0.2307713547969676","0.23226727123171825","0.21906912323137626","0.21764655923561946","6276585419.970438","28635094935.387405"
"2020-01-25","0.2191929169053441","0.2222367203464571","0.22176241050426498","0.21609687976708844","6355248135.568829","28634170519.057407"
"2020-01-24","0.22189311072524215","0.22596422643152525","0.22534786436404705","0.21326622097525477","6459180139.051592","28633399459.177406"
"2020-01-23","0.22523578945666292","0.23682794315405534","0.23662905151871155","0.2205278680012919","6774394347.305137","28617628399.297405"
"2020-01-22","0.23666223811823717","0.2394223510016778","0.23700435818858795","0.23155296816375567","6738512033.110921","28438785962.642445"
