"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Circulating Supply"
"2021-09-17","65.17357139513729","68.88827856666224","60.37084073372829","67.65517895661365","220286577.20755112"
"2021-09-16","67.59216800846492","68.34719492202137","57.216918695033755","57.64960918798583","220286577.20755112"
"2021-09-15","57.8880251762394","58.2018707467667","50.33702388065113","51.5245644744431","220286577.2075511"
"2021-09-14","51.52965563174175","57.539961270952","48.90264676719934","53.11416598763735","220286577.2075511"
"2021-09-13","53.17769333593493","60.88695427246243","47.89025036171666","59.230516906717824","220286577.20755112"
"2021-09-12","59.22744307166666","66.44915056879209","53.59947078833004","57.066852696601906","220286577.20755112"
"2021-09-11","57.05219995243652","59.17726126649736","48.14206851416727","49.231819908521814","220286577.20755112"
"2021-09-10","49.31400622158945","49.71486519053461","40.426508023009845","40.79073494872186","220286577.20755115"
"2021-09-09","40.790808953513974","44.62820076825698","36.22453875970528","37.03236432333179","220286577.20755112"
"2021-09-08","37.00930916798015","39.52293586438326","33.09621833438269","37.90066593214257","220286141.08601552"
"2021-09-07","37.94232965349671","47.20948982107216","32.268788840438035","47.121317645568105","220079538.5067899"
"2021-09-06","47.1148040259236","51.37150540656388","42.497593746485045","48.17751891929271","219916980.4980816"
"2021-09-05","48.18140741705983","49.42279056755633","45.462707409730776","47.125506588033836","176867516.842164"
"2021-09-04","47.1907789554688","49.88520812220944","44.09475702821085","45.95522380889346","176064444.30023202"
"2021-09-03","45.91459554683762","51.74337740148607","44.50672873117322","47.65152837073896","175578576.78421098"
"2021-09-02","47.613036203932694","47.99380588216801","41.04688600713891","42.43567006155023","175267397.0809503"
"2021-09-01","42.50281490595169","45.7007169855533","38.567590874482775","39.44130074256394","175111091.85236332"
"2021-08-31","39.511805112369345","44.26029887137103","38.20938509883335","41.41936530035466","174930574.14610308"
"2021-08-30","41.43189936813164","48.371867951154485","41.001825586268154","47.455983468594496","174749620.80783668"
"2021-08-29","47.434375627456085","52.451641629286996","46.71133948748388","50.225281188904546","174556154.54774654"
"2021-08-28","50.23612259113864","51.823279225980045","46.15807910351493","50.13677019101435","174370532.97356793"
"2021-08-27","50.168431668368186","50.46629611077432","40.306985115115246","41.418544699669745","174204674.34169912"
"2021-08-26","41.33651559554972","48.47595935955741","41.208500228681764","46.21819860306522","174032958.51123214"
"2021-08-25","46.24208362082197","57.654609954611175","45.64771069638771","55.523446474158966","173823591.07874206"
"2021-08-24","55.52774854728553","58.992231809393886","44.180238158312086","46.43446524375784","173674611.65458363"
"2021-08-23","46.464312901984506","53.54525769547229","43.555385286598195","43.56768023146412","173671709.60761884"
"2021-08-22","43.6709299497124","45.05311259456597","40.55218306950391","43.724029135344274","173672945.57662776"
"2021-08-21","43.75312567416313","50.32525852259927","37.70108806130989","39.17536493605205","173631304.0070264"
"2021-08-20","39.15252467311673","39.25766599729369","29.986686213422125","30.74156419834593","173628264.85916528"
"2021-08-19","30.691884366291617","33.761050255518214","28.76617518008098","29.97484206027375","173618348.4071264"
"2021-08-18","29.99684668638791","30.888489267218368","21.461018640255524","23.457173045163795","173609467.50240138"
"2021-08-17","23.455350196941914","25.492035800995094","18.434721930707347","19.097552959447917","173574031.56217003"
"2021-08-16","19.099267772850915","21.133960040039636","18.465200490159297","18.775853280812452","173571265.5192321"
"2021-08-15","18.77827898276946","18.85990708827418","17.09779543980468","18.099267761162558","173546057.71527073"
"2021-08-14","18.10725866774564","18.439062810510762","17.18906745437871","18.05935843177261","173545606.82386822"
