"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Circulating Supply"
"2021-09-17","0.9992972158286326","1.0182643625698884","0.9807340046582927","1.0007381025716844","29195588509.61762"
"2021-09-16","0.999552813974338","1.0262927224114573","0.9805786575404457","1.000069993853699","29235320276.787617"
"2021-09-15","1.0009703009631734","1.010894545374589","0.9862568797256767","1.0022908188428394","29223486214.84762"
"2021-09-14","1.0002758766796391","1.015510863117631","0.9897489503723165","0.9996405494091506","29320162359.317616"
"2021-09-13","1.0025512953004174","1.0342531762013116","0.9504620808639267","1.0009039015190728","29233079596.227615"
"2021-09-12","1.0015815276346325","1.014926415135125","0.9838448945752142","1.0018513408458247","29179305642.819187"
"2021-09-11","1.0012701228715475","1.0143550690581653","0.9883222951270737","1.0016955321928227","29133716127.159187"
"2021-09-10","1.0017814586182197","1.02002934067134","0.9830626994932962","1.0014614098801937","28878929016.64919"
"2021-09-09","0.9997324128758481","1.0216574411790098","0.9767124150449515","0.9962429258077082","28591923590.819187"
"2021-09-08","1.0001943902898094","1.0393243979951738","0.9427513305335345","1.0004289539045785","28066968155.359188"
"2021-09-07","0.9999309843581559","1.0602813171302294","0.9139251932279105","1.0025375735713207","27821690621.55919"
"2021-09-06","0.9981535755397373","1.0092327684110725","0.9827982205820435","1.0019825892383454","27808907632.179188"
"2021-09-05","1.003113572205269","1.031870614249173","0.992153886067116","0.9939545775552425","27672858581.019188"
"2021-09-04","0.9998255376296643","1.0124931579152","0.979651547855934","1.000483479720628","27626982062.889187"
"2021-09-03","0.9999889206168142","1.0224004843022945","0.9826589133648174","1.0002948870755055","27496248166.62919"
"2021-09-02","1.0007325978109567","1.0092087595717971","0.9827173208331363","0.9998334902861601",""
"2021-09-01","1.0006532233969718","1.0127650984523398","0.9920326947562957","0.9964365343773408",""
"2021-08-31","0.9997116176300423","1.034215422670447","0.9778331376957684","0.9999019574108381",""
"2021-08-30","1.0002875171361936","1.014347471832068","0.9906233156996015","1.0007981325807311",""
"2021-08-29","1.0003174395256393","1.0073482810329568","0.9957409376192244","0.9999210878601227",""
"2021-08-28","0.9997331283355501","1.042780271603434","0.9947444005423042","1.0004770996230208",""
"2021-08-27","0.9995412567356446","1.0140269047335861","0.9887235517347802","0.9917850406921204",""
"2021-08-26","1.000436807101278","1.011217102205634","0.986214745283068","1.001412772519632","27052649215.547554"
"2021-08-25","1.0013128647114735","1.0223735308803485","0.9775647309766626","1.000760248818001","26981432215.207554"
"2021-08-24","0.999615647648217","1.0095169941510376","0.9872179304436359","0.9973828318532342","26939397313.67755"
"2021-08-23","1.0000473614635403","1.010354004824551","0.8737539447082617","1.0008067203309439","26974453355.347553"
"2021-08-22","1.0006410727357011","1.0084997717266322","0.9808283394751298","0.9995070446123915","26988022974.90755"
"2021-08-21","1.0000357831545883","1.0078499044324223","0.9820661953740576","1.0000460818613672","26966543973.92755"
"2021-08-20","1.0000929072732219","1.0168304186565043","0.9888301293820934","1.0009524583476421","27322092400.807552"
"2021-08-19","1.000437166480921","1.0220266712056234","0.988723518319793","0.998037905819103","27483560430.077553"
"2021-08-18","1.000241279599885","1.0349470095883992","0.983334334139512","1.0010202513553743","27448270159.897552"
"2021-08-17","1.0011315546000576","1.0187433309334044","0.9870415372775648","0.9918501607778951","27419565421.047554"
"2021-08-16","0.9999460616003354","1.0123034367944141","0.9868589003244963","1.0012544767421792","27651125345.99755"
"2021-08-15","1.0007718259676837","1.0058677457342824","0.9809717166153373","0.9995470923131158","27709926557.35755"
"2021-08-14","0.9994591653705435","1.008503044269122","0.9936706962019796","1.0002699059747482","27701791711.78755"
"2021-08-13","1.0003298816842716","1.024065751368544","0.9874043003467701","0.9991102436092479","27838828389.06755"
"2021-08-12","1.0005424164531487","1.013309725655094","0.964935634970989","0.9997433235200593","27980465805.207542"
"2021-08-11","1.0023727315775193","1.0111361771857075","0.9805909094957957","1.000519793386436","27997701452.50754"
"2021-08-10","1.0001229827459452","1.015873288721529","0.9826401855668467","0.9999450580030682","27904568207.74757"
"2021-08-09","1.0006241712121329","1.034516472700985","0.9872551527359488","0.9995494859339299","27700394050.22757"
"2021-08-08","0.9991437137409532","1.0180842016576017","0.9881696800043627","1.002553596655421","27603145138.23757"
"2021-08-07","0.9996425994851157","1.020716864937711","0.9859228392378233","1.0031583894205116","27548300471.39757"
"2021-08-06","1.001398214330511","1.0177839361458592","0.9881089332322197","0.9999032510519518","27608654331.22857"
"2021-08-05","1.00045697075742","1.0398952765946627","0.974210308898703","1.0003551469453165","27497538884.55857"
"2021-08-04","0.9999071532705388","1.0294881509296308","0.9747949325878806","1.0015550346964799","27462680933.38857"
"2021-08-03","0.9991896813401773","1.0172489503870157","0.9656460878804106","0.9991888755349017","27404860303.7786"
"2021-08-02","1.001294792210874","1.017361700921856","0.9422773123379261","1.0004710191944786","27416649778.7086"
"2021-08-01","1.001202671414676","1.017195604753979","0.9684157382133012","0.9978956031263218","27337822725.948597"
"2021-07-31","0.9989689139328102","1.0080774632239755","0.988574914773386","0.9995762544535953","27291945750.6686"
"2021-07-30","0.9999543007631135","1.0174783944836432","0.9889353163839392","1.013843158928532","27210275224.248596"
"2021-07-29","0.9995412631429189","1.0127016790354897","0.9932456940449955","1.0011684532945162","27309587668.248596"
"2021-07-28","1.000311937628083","1.0257030238274458","0.9859586882065203","1.000555207739384","27204138511.948597"
"2021-07-27","0.9993334336717034","1.0201449275476797","0.909464159715646","1.0007163218230704","27128354547.968597"
"2021-07-26","1.0025008157023632","1.0189856972254696","0.9533893451217913","1.0005989600662186","27055677535.468597"
"2021-07-25","1.000061375954323","1.0114934661655026","0.8844918705247298","1.000166467296264","26993130799.078598"
"2021-07-24","1.0001590919871328","1.0680549909344563","0.9892142234671111","1.0001158409545594","26966007321.648598"
"2021-07-23","0.9996333151057931","1.015437599483415","0.9865151894696365","1.0051240805552744","26941164784.5886"
"2021-07-22","0.9974306341881838","1.0200709641784027","0.9864474708627453","0.9988168961558996","26879704938.1596"
"2021-07-21","0.9999034426686564","1.0308822592651783","0.9637537034401554","1.0003151346759716","26767537544.509594"
"2021-07-20","1.000158679829458","1.0151171125560818","0.9814508821145753","1.0011228963462695","26658138923.35959"
"2021-07-19","0.9994673036966736","1.0120529006390238","0.9736747778858732","1.0006281919922935","26636799827.3996"
"2021-07-18","1.0008825160596166","1.0104806282273087","0.8817636740803512","0.9991325706667756","26577842509.6196"
"2021-07-17","1.0010888121265586","1.0137079058196763","0.9909109717386625","1.0010399860286634","26424187396.7396"
"2021-07-16","1.001052663109577","1.0149878361388034","0.9831152462828096","1.00319289527453","26323437104.849598"
"2021-07-15","1.0016691109162694","1.021468809431942","0.9744464100329367","1.0009424185341569","26669314198.4696"
"2021-07-14","1.0005796014061896","1.0378013031709061","0.9791135917865557","1.0015120604498753","26466324404.9596"
"2021-07-13","1.0013090526361867","1.0148385064089114","0.9662087728347155","0.9997704127003114","26292695138.8096"
"2021-07-12","1.0004147025748227","1.0069664912251939","0.9666579469759051","0.9999104795177813","26126675629.009598"
"2021-07-11","0.9993052083967482","1.0085503945616867","0.9916083225899621","1.0015173867803646","26089551244.9896"
"2021-07-10","1.000901948988671","1.0089015239163102","0.9859773925500616","1.0000745374195983","26084423813.009598"
"2021-07-09","0.9995879639430455","1.0181213938631644","0.9840478865853617","0.9997133192871304","25930964337.2496"
"2021-07-08","0.9999811083984943","1.013774655169371","0.9822510421202126","1.000042704328346","25806725220.76972"
"2021-07-07","1.0006406565875712","1.0174887320387367","0.9864646475800837","0.9987948441947291","25671714135.87972"
"2021-07-06","0.9990326982061707","1.0240881481160784","0.9785592879961734","1.0000126145762778","25533762136.50972"
"2021-07-05","1.0004408492919379","1.0160272078808519","0.9676239478351459","1.0000366493101014","25524471079.36972"
"2021-07-04","0.9994963470973683","1.0155109585803366","0.9838062555695969","0.9999939024015161","25504781327.28972"
"2021-07-03","0.9984477623854269","1.020784857329908","0.9882117249758019","1.0001246790106264","25396870014.679718"
"2021-07-02","1.0016248571180246","1.0215660925134462","0.9834182067594903","0.9948180046013629","25208231888.55972"
"2021-07-01","1.0008418027988006","1.014146289029642","0.9813726765384132","1.0001537692717077","25160605642.59972"
"2021-06-30","0.9999462320848722","1.0164635689932715","0.7609912317592865","1.000018001214194","25245612721.51972"
"2021-06-29","1.0001805651227293","1.0337028280650615","0.9783554044191692","0.9999435575439822","25461239436.575245"
"2021-06-28","0.9999313302101229","1.0201330587696713","0.9878033543635429","1.0002181963340566","25776737814.273834"
"2021-06-27","1.0011367854134945","1.03652829706656","0.9890983021022475","1.0006350765481915","25711156129.12715"
"2021-06-26","1.001779601530283","1.0211909194592153","0.9793360631852995","1.0000684133482003","25644262887.214092"
"2021-06-25","0.9995113796875073","1.0127567206535748","0.9828180266688193","0.9999452390485525","25485520248.546627"
"2021-06-24","0.9995542654750033","1.01010784845005","0.9868595579758107","1.0004","25436219705.653717"
"2021-06-23","0.998961150961297","1.0394149109026438","0.966065519655122","1.0002865044333014","25105029041.925205"
"2021-06-22","1.0007979468440031","1.0409249239452238","0.9578930858996766","1.0001720564884138","24981762505.5745"
"2021-06-21","1.0009457573331402","1.0387830861462746","0.9618673307097854","1.0008012646624713","24416881545.975685"
"2021-06-20","1.0004725282847313","1.0192001611064583","0.9690248694203879","1.0004630934650691","24349191648.497734"
"2021-06-19","0.9992773104048728","1.012372448742039","0.9871488838954705","1.0000923910426653","24168648738.6421"
"2021-06-18","0.998796349965949","1.0164864247619514","0.9715167692726392","0.9999400657810154","23914040212.04427"
"2021-06-17","0.999707939288417","1.0370238153499733","0.9837038520528392","1.0000488756337385","23942157723.2232"
"2021-06-16","0.9998434327204143","1.0140539792150671","0.984690322962354","0.9999180194080826","23768443134.74572"
"2021-06-15","1.0000845550501967","1.0339920025966234","0.9870201664352323","1.0000312862092084","23662011474.877407"
"2021-06-14","1.000384252773943","1.0217095528187934","0.9902059192508696","1.0001011257005685","23649890075.483486"
"2021-06-13","1.000849780721502","1.0256795602607143","0.9856750753003916","1.0000987463878899","23574613026.635143"
"2021-06-12","1.0013876758954912","1.025137451043274","0.9853617931489226","0.9998620379563984","23432001448.85625"
"2021-06-11","0.9991463440689108","1.0116313013794105","0.9863325537220192","0.9999670625709645","23202744803.206013"
