"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Circulating Marketcap","Circulating Supply"
"2021-09-17","3.0796172413562912","3.093446838724916","2.961092626511342","3.0427089593976544","2902604778.2053947","953954130"
"2021-09-16","3.0434189912167136","3.2043735190746734","3.035277517633288","3.190149947870076","3043256718.089944","953954130"
"2021-09-15","3.190105265282457","3.193645971693892","3.03203515674822","3.038890491802699","2898962135.272916","953954130"
"2021-09-14","3.0584291249610405","3.059672671041329","2.9857471240297935","3.038105560017469","2898213346.3546276","953954130"
"2021-09-13","3.0393130810860955","3.0738420729773335","2.9686098656507554","3.0218974106874548","2882751515.3616037","953954130.0000001"
"2021-09-12","3.02174083243348","3.067011188314331","2.9803982167314484","3.0475986683328964","2907269336.2386665","953954130"
"2021-09-11","3.056819941974417","3.0704279464803963","3.0058796838522444","3.0107653685158975","2872132057.7567124","953954130"
"2021-09-10","3.026615786785399","3.145786219708428","2.888423916428852","3.1187396024070395","2975134524.1107535","953954130.0000001"
"2021-09-09","3.1197768593006834","3.1674297961457234","3.0560128255078025","3.1114521996834856","2968182676.1856456","953954130"
"2021-09-08","3.1185287331460523","3.205860138946008","3.056593660597923","3.1120602178893724","2968762697.664267","953954130.0000001"
"2021-09-07","3.1325591121356915","3.217132997787677","2.5851333915316697","2.976722164922429","2839656403.0902925","953954130"
"2021-09-06","2.977670186342813","3.1472865039930835","2.9322606720057953","2.9728292534415215","2835942744.1053567","953954130.0000001"
"2021-09-05","2.977725615117397","3.0089420173374872","2.8901326981151265","2.9970756984800846","2859072740.4877114","953954130"
"2021-09-04","2.991991213520403","3.0089461259213715","2.8959452955071634","3.001759550497331","2863540920.4638724","953954129.9999999"
"2021-09-03","3.00228026264072","3.008585374507507","2.8614179327488936","2.923100385192207","2788503684.8586965","953954130"
"2021-09-02","2.9450116998605287","2.9607874049849583","2.8563731736486693","2.958685800215118","2822450538.487567","953954130"
"2021-09-01","2.9517440289519263","2.9685575750147963","2.82092341358925","2.947761394362988","2812029156.407131","953954130"
"2021-08-31","2.947738792576195","3.01","2.8815563321300712","3.0069906984409487","2868531195.6493278","953954130.0000001"
"2021-08-30","3.0089787907597825","3.0100393784650166","2.9183131627654846","2.973929970111532","2836992777.3186727","953954130"
"2021-08-29","2.9738909708650603","3.010406499557665","2.8993768372073037","3.0037158803176056","2865407169.3755655","953954130"
"2021-08-28","3.003294512319224","3.010460589544194","2.8874793466767215","2.9487283413832306","2812951579.510583","953954130"
"2021-08-27","2.985201557715766","3.0193929606521785","2.896060058707476","2.9380390492453263","2802754485.128853","953954130.0000001"
"2021-08-26","2.9304223076628753","3.0293655882225035","2.8730571557734303","2.960833372736242","2824511402.5623593","953954130.0000001"
"2021-08-25","2.959960827617235","3.020240886368443","2.8468307301069204","2.8531676551483502","2722871968.624366","953954130"
"2021-08-24","2.8884071387039487","3.036948897859235","2.8477383776102876","3.002419087815671","2864124893.7522855","953954130"
"2021-08-23","2.990751743856124","3.0203317178307247","2.9388917122119618","2.972563106987076","2835403128.5984087","953954129.9999999"
"2021-08-22","2.972783629597676","3.288583678917595","2.911610019816634","2.9931593646774886","2858340272.7314844","953954130"
"2021-08-21","3.002178049436863","3.0233438808284747","2.92772652972175","2.97265170743862","2835804612.061297","953954130"
"2021-08-20","2.970300082386576","3.026071015535205","2.89365111716445","2.9832064290522937","2845386513.180239","953954130"
"2021-08-19","2.980715342780669","2.9858431706072026","2.8856478323322805","2.9715928095225284","2835382564.009432","953954129.9999999"
"2021-08-18","2.9716876279834183","2.997598382291235","2.8940891860934816","2.9709832694635137","2834568357.963125","953954130"
"2021-08-17","2.97839913278698","3.073711270671436","2.942533190851563","3.0019474231434358","2863779561.2208843","953954130"
"2021-08-16","3.0016377474558618","3.0228462542552466","2.9358252","3.003021862902863","2864766675.522438","953954130"
"2021-08-15","3.0033669229120497","3.0104310455243986","2.957871778500749","2.9992315328963817","2861163265.6620946","953954129.9999999"
"2021-08-14","2.9968367647403946","3.010335464865569","2.935579408153612","2.9770646498174123","2839986671.546072","953954130"
"2021-08-13","2.9796537865336705","3.012947574069784","2.928828711070764","2.9580744461685535","2821997554.824134","953954130"
"2021-08-12","2.9587148826016247","3.005364665852888","2.864865937904309","2.8866145882535825","2754019033.851735","953954130"
"2021-08-11","2.8876553417160595","3.0103133238410136","2.8368898542821626","2.9791748000450315","2846912704.2328424","953954130"
"2021-08-10","2.9910426889464645","3.0086749872984617","2.85655187162672","2.962499757834971","2827036881.121183","953954130"
"2021-08-09","2.9794232806988075","3.00923119171407","2.7027022376302505","3.006742049764267","2868299998.2755585","953954130"
"2021-08-08","3.00906646624424","3.070594061275427","2.939622202091752","3.001789669545114","2863556889.391594","953954130.0000001"
"2021-08-07","3.0035964998634412","3.0759100182382775","2.9481354794784873","3.015116439","2863407179.968075","953954130"
"2021-08-06","3.000208965210327","3.088270787065854","2.967738491483314","3.00383736472496","2864042066.984364","953954129.9999999"
"2021-08-05","3.007592012806259","3.0547356933477143","2.9589760242462955","2.9854757266997156","2847997928.4122047","953954130"
"2021-08-04","3.001426351714869","3.0498502232174167","2.9388789404072364","3.0056436975748495","2864434660.263185","953954130"
"2021-08-03","3.001936285164588","3.115947957079654","2.975131842565169","3.0780541679754467","2936367200.2820945","953954130.0000001"
"2021-08-02","3.0960942917184","3.139842365207936","2.742709597095208","3.1372891296258523","2992833175.63546","953954130"
"2021-08-01","3.1369112052334276","3.1546180538458475","2.910045808925766","3.066581782824752","2925542745.0338426","953954130"
"2021-07-31","3.0732374315412367","3.083497942972807","2.9749792671989055","3.0359393954432172","2896158022.8381743","953954130"
"2021-07-30","3.035370293244287","3.0440221708012185","2.763844591787952","2.7874567916106385","2658862882.397976","953954129.9999999"
"2021-07-29","2.787381617194294","3.1530685502790554","2.6643692784136688","3.1090284762866442","2965876017.3376765","953954130"
"2021-07-28","3.1094729823856975","3.1744474210347717","2.7027300581384432","2.8343662506724594","2703739681.6437273","953954130"
"2021-07-27","2.8356962026649692","2.9088","2.6731750673296313","2.779691028735663","2651954183.1150165","953954130"
"2021-07-26","2.7801153903205655","3.046674635383846","2.5458674870879823","2.7468045395285343","2620761682.404184","953954130"
"2021-07-25","2.7464623816373597","2.949524310265177","2.7037271836883683","2.8734949634862295","2741180038.2225895","953954130"
"2021-07-24","2.8734457043352433","2.9666599557491042","2.748342073397939","2.764490999388977","2636925888.563432","953954129.9999999"
"2021-07-23","2.786311147599729","2.833355198278313","2.6352056185511445","2.778166398361271","2650193054.0969634","953954130"
"2021-07-22","2.771368294035515","2.7984811970446852","2.4992089892236544","2.575031310390954","2456673114.4004626","953954130"
"2021-07-21","2.5779517785294668","3.2663138608725464","2.5283434712825836","3.1909470758756666","3052496105.5759373","953954130"
"2021-07-20","3.197943420829425","3.272309804187142","2.9786334851085083","3.0196257100865567","2893533667.1159997","953954130"
"2021-07-19","3.0324303713443648","3.1819271473610993","2.9140294495980394","2.970046161511844","2833243766.1","953954130.0000001"
"2021-07-18","2.9706598959225023","2.9707071415922064","2.8835568863476455","2.9232691459231503","2791937552.2709994","953954129.9999999"
"2021-07-17","2.917583320587396","2.9476677580122486","2.8727825083255283","2.9317272486758927","2802621838.5269995","953954129.9999999"
"2021-07-16","2.9319158389681172","2.976071083822366","2.854025326192822","2.8695308450656807","2758545606.0601215","953954130.0000001"
"2021-07-15","2.8956244019806037","2.9640448453251653","2.8477971052468205","2.938543369499941","2804529746.7869997","953954130"
"2021-07-14","2.9391959789586646","2.98337993862704","2.8189419534405946","2.9257893566609128","2789055947.540962","953954130"
"2021-07-13","2.9199400432683653","2.947036113477193","2.8843580148652523","2.9292886318358304","2794990205.487","953954130"
"2021-07-12","2.929492693938183","3.0191823907614452","2.8786848939654406","2.9095852277118426","2778016706.791289","953954130"
"2021-07-11","2.9098","2.9319397033913277","2.8509878405980187","2.8941912906802862","2759576707.7200704","953954130"
"2021-07-10","2.8994819505038447","2.9323315662131466","2.7881980964257065","2.875804352391667","2772977902.999389","953954129.9999999"
"2021-07-09","2.8982796184607578","3.170830061071539","2.8152245462704153","2.8800212498954894","2747387894.4","953954130"
"2021-07-08","2.8847507012265603","2.9099236360943435","2.660015616873084","2.737113881137593","2616076921.636084","953954130"
"2021-07-07","2.737527510141348","2.75154843987867","2.6419690052162834","2.6858862153695133","2570205210.755126","953954129.9999999"
"2021-07-06","2.691925064615648","2.7418620020280113","2.4851367373449547","2.566279105679686","2419385268.0879927","953954130"
"2021-07-05","2.582","2.647844301870404","2.3886977475104194","2.4079","2297026149.6270003","953954130"
"2021-07-04","2.407689728777339","2.4788","2.3207980772463266","2.387354566018524","2264638330.212088","953954130"
"2021-07-03","2.3967","2.4477","2.336582145518419","2.3509","2225763289.7059445","953954130"
"2021-07-02","2.516767166190626","2.6236441312341126","2.414305609197101","2.4192470936856436","2300964284.275379","953954130"
"2021-07-01","2.4164660125827417","2.568383919871991","2.380888392249584","2.554287473870089","2451012624.2642956","953954129.9999999"
"2021-06-30","2.553037288678751","2.56879823438603","2.316783016777351","2.320753778708958","2211681302.0570955","953954130"
"2021-06-29","2.3215941710113017","2.5025058247047687","2.2937262352759884","2.41605710874192","2301362500.803485","953954130.3033797"
"2021-06-28","2.4145006386860755","2.4930662043922336","2.066666950317924","2.0704","1977837103.7566874","953954131.8107216"
