"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Circulating Marketcap","Circulating Supply"
"2021-09-17","2.379203381392307","2.442380775822058","2.3439957341149187","2.4205039071218564","77548347542.38208","32038100543.532"
"2021-09-16","2.4178381235340227","2.538836744971241","2.382257102942165","2.5032830011872127","80169609014.45233","32025787326.655"
"2021-09-15","2.505894226107129","2.584534782873014","2.3579418838574324","2.3952565554778023","76739470351.95195","32038100543.531998"
"2021-09-14","2.3978718181084577","2.439306825759","2.3216655561429524","2.4012166246593694","76930419647.6374","32038100543.531998"
"2021-09-13","2.4024892260765354","2.5936874406427","2.3105990897919866","2.5819545984358165","82689128856.58437","32025787326.655"
"2021-09-12","2.5813510389916083","2.7898160256217484","2.5019903959016925","2.632234771910235","84299390999.0234","32025787326.655"
"2021-09-11","2.6374976395617","2.8005412219814745","2.367941515977127","2.383347309411215","76328611378.22607","32025802985.919994"
"2021-09-10","2.383739096695627","2.586836719479821","2.2730752477696234","2.517978497043475","80640329956.5053","32025821527.543"
"2021-09-09","2.5186027044343744","2.623586863384081","2.3896993849555663","2.484559954260002","79570167704.03386","32025859375.059002"
"2021-09-08","2.4707714839962","2.5670897172198286","2.2006475000313213","2.513410469855935","80494218611.83493","32025894527.465996"
"2021-09-07","2.5164312780737803","2.8767666106635543","2.010625129590541","2.834555032596035","90780449245.22734","32026349180.487003"
"2021-09-06","2.83480858914177","2.9292342307729915","2.8022142471306464","2.9132299783036095","93264288462.94565","32014049408.229"
"2021-09-05","2.9128058708284112","2.9585198846976777","2.8226528722039195","2.8334150420165907","90709154642.29454","32014072522.794"
"2021-09-04","2.8325321319471755","2.968674098424138","2.802930148329499","2.9683825895524554","95030095985.5121","32014099637.958"
"2021-09-03","2.9663573922613704","3.0328413338652904","2.902664522007792","2.9636122595113927","94877458412.71243","32014126715.873"
"2021-09-02","2.9619299772022365","3.1046742411801476","2.8363845903985183","2.8712057809432396","92295909413.73071","32145348141.299"
"2021-09-01","2.8710342746047948","2.909859260786865","2.7228495718958254","2.7703216482497606","89052953846.36583","32145348141.299"
"2021-08-31","2.769935209968048","2.88135390733975","2.7035453349330845","2.7380338827803072","88015052384.64565","32145348141.299004"
"2021-08-30","2.736199352368302","2.8869670581399607","2.7228120013854986","2.8544116419991514","91756055970.63963","32145348141.298996"
"2021-08-29","2.8534309551257713","2.9373957408005333","2.722243319690151","2.8479261004165917","91547575978.58339","32145348141.298996"
"2021-08-28","2.8494745806177506","2.951867168167462","2.775447060451934","2.9441537350500546","94640925944.59453","32145375025.052998"
"2021-08-27","2.947805645361135","2.948665399105111","2.4962105953037463","2.5341641178079595","81461712433.0314","32145397316.846004"
"2021-08-26","2.5299015875626503","2.786527806686861","2.470486737490712","2.7396401852794856","88058886158.37315","32143026588.387"
"2021-08-25","2.7405815567101866","2.798847685946655","2.6021305336044236","2.723662170210834","87559376061.02112","32143049564.28"
"2021-08-24","2.7199650004276057","2.948860908941095","2.589254601769071","2.915776395711736","93693957075.61841","32127741925.079"
"2021-08-23","2.917090320172121","2.9736024117760897","2.6853742693537836","2.7126738148007026","87113808614.2852","32127741925.079002"
"2021-08-22","2.710933356278303","2.723750431598321","2.4332405153554317","2.4370126457239483","78295512297.95535","32127741925.079"
"2021-08-21","2.4372780592156897","2.5305565915570463","2.3836746685264725","2.4576748799547103","78959572316.92758","32127599976.536"
"2021-08-20","2.4562892010351645","2.581691578969111","2.3696752611263205","2.434199362393611","78196464807.23706","32127627593.592995"
"2021-08-19","2.4418030967794526","2.4532734474317452","2.0467004034830887","2.1067866442984293","67685787773.47959","32127741925.079"
"2021-08-18","2.105277998274014","2.1652649721386568","1.8714937645344007","1.923355578198389","61847185963.27522","32127663430.341"
"2021-08-17","1.9243893355354438","2.1431586372255254","1.9067225108556836","2.0769110526808956","66763112973.679016","32127777322.594"
"2021-08-16","2.073768928551624","2.1996004464188967","2.047339690047915","2.1699603948519606","69682187825.05777","32112195710.279"
"2021-08-15","2.169200386199072","2.2515549466712548","2.0319141910356513","2.1893182407514176","70311085136.97299","32112216582.392998"
"2021-08-14","2.190146144503838","2.2514001571297992","2.081800755967076","2.13763190247968","68644324927.554825","32112330207.899"
"2021-08-13","2.1392456524056427","2.151956061599765","1.8190315091226166","1.819848518111303","58438996507.83435","32112351306.617996"
"2021-08-12","1.8333831851524423","1.870591481269728","1.6800076821261842","1.796240819112844","57679484014.927734","32112271055.238"
"2021-08-11","1.7954161195198062","1.8968445423751046","1.6705752775488174","1.6755491335278332","53780260603.260376","32096725695.946003"
"2021-08-10","1.6772738250138544","1.70291488900832","1.4572264659000513","1.4751760751940222","47392953681.54656","32112398695.085003"
"2021-08-09","1.4752841060654143","1.5008644474695254","1.3937139467401713","1.4273956983012812","45814766354.38572","32096753647.131"
"2021-08-08","1.4268041802449343","1.4976378810203173","1.407682897203579","1.473175201638255","47309047800.64944","32112429655.312"
"2021-08-07","1.4746587257032386","1.4886826606322694","1.3954604886259603","1.403124431081233","45010411040.519806","32096782633.306"
"2021-08-06","1.4029157159379206","1.4269125431884375","1.361944313829986","1.3868239607229398","44490851736.56451","32081177102.376"
"2021-08-05","1.3874001187793878","1.3990266636478488","1.3372834939207765","1.3765017944346567","44155796408.60612","32081191529.17"
"2021-08-04","1.376233879415903","1.3948961904756334","1.3229386293739833","1.3645649322550037","43776366978.77082","32081203389.769"
"2021-08-03","1.3693901856270771","1.382646787503065","1.2613347852917334","1.3087049327168332","41985282809.01115","32081215160.392"
"2021-08-02","1.3090670386359056","1.3515435372751519","1.2933294036033114","1.316836521961048","42245431307.02002","32081226995.306"
"2021-08-01","1.315105412160348","1.3891342325252423","1.299211766604616","1.3208785363656401","42355946418.43596","32065765175.856"
"2021-07-31","1.3199747120014607","1.3340969506219291","1.2877703116528554","1.3095031151430423","41990377807.41176","32065776014.486"
"2021-07-30","1.311151042191772","1.318186187621925","1.2475702817009637","1.2847693482124924","41196827876.57727","32065788386.141"
"2021-07-29","1.2861150620959767","1.300493001093399","1.2570587018134092","1.2856062512384658","41223850322.57153","32065801308.218"
"2021-07-28","1.2882034827169226","1.3194391329439819","1.258176201003082","1.279350315452189","40991757258.26014","32041069499.467003"
"2021-07-27","1.2803756808389901","1.3178267114013862","1.2125472291056498","1.2565935034764946","40302528457.78291","32041069499.467003"
"2021-07-26","1.255395874518015","1.4003981795598395","1.2232444202314385","1.2302417685987261","39418404291.576355","32041069499.467"
"2021-07-25","1.2296981988605815","1.2404341355517015","1.1911223767834433","1.2335094290873136","39522205991.87295","32041069499.467003"
"2021-07-24","1.2339842693084628","1.2503410482279547","1.1949286825517487","1.2074266140108891","38686859379.33382","32041069499.467"
"2021-07-23","1.2082251560365012","1.2093606103960897","1.1468605264204252","1.1773467297510583","38008706537.518326","32041069499.467"
"2021-07-22","1.1859234396801699","1.2082218142558958","1.1501892963143527","1.1697161160167728","37460446672.50123","32041069499.467"
"2021-07-21","1.1710664293459279","1.2234698071152308","1.037441214269966","1.0564200163379902","33823577872.040184","32041069499.467"
"2021-07-20","1.0551948511551945","1.1369981699360916","1.0210863920646571","1.1223512090983805","35967750203.81528","32041069499.467"
"2021-07-19","1.1227671394759986","1.1927181011942785","1.1156994628964092","1.1826730898738569","37850775310.21355","32041069499.467"
"2021-07-18","1.1821492189504479","1.218759669780351","1.1673475678685545","1.1721642137420023","37586477807.99293","32041069499.467003"
"2021-07-17","1.1727783630804076","1.1960030483241921","1.1505047721014494","1.172701925330896","37525810438.820366","32041069499.467"
"2021-07-16","1.1713504681496691","1.245946440336165","1.1566263140239623","1.2264630936254424","39250712796.91959","32041069499.467"
"2021-07-15","1.2259085945818025","1.2908321259347757","1.2046529436288582","1.2627162468760893","40481318462.611244","32041069499.467"
"2021-07-14","1.263931829388938","1.2903966147446606","1.1977071382947713","1.2654295965831914","40542409813.22843","32041069499.467"
"2021-07-13","1.264901921737554","1.3213937490671088","1.2493226395727852","1.3135729823560338","42048359589.18749","32041069499.466995"
"2021-07-12","1.312828999426047","1.3751855553601142","1.2902061422378779","1.3487700688700983","43067018937.74251","31946328269.463997"
"2021-07-11","1.3483066649403836","1.3668501431876765","1.3219373035521078","1.3359426949411266","42666474268.954796","31946328269.464005"
"2021-07-10","1.335635080032993","1.3659569976127681","1.316227848909163","1.3492453994809448","43155455742.15935","31946328269.464"
"2021-07-09","1.3498375270802325","1.374367247577404","1.2864221282520463","1.329203757636753","42422970391.62601","31946328269.464005"
"2021-07-08","1.327785954486808","1.4067082492240575","1.3192052817670534","1.4035518759958725","44863077293.010704","31946328269.464"
"2021-07-07","1.4043944554064391","1.4424394205239497","1.3998197855804642","1.41643784812353","45265350478.546616","31946328269.464"
"2021-07-06","1.4155691075820038","1.4577887054730687","1.3890525543578802","1.4029237275105604","44855166018.89988","31946328269.464005"
"2021-07-05","1.4037469459379908","1.4619177851934506","1.3767700814716344","1.4617665080100941","46678195735.989624","31946328269.464"
"2021-07-04","1.4613966582318887","1.495649447506502","1.3819226715824398","1.40606481548599","44887685024.03404","31946328269.463997"
"2021-07-03","1.404784795829494","1.4443692327853412","1.3583122339736182","1.3955741647402025","44581753025.822945","31946328269.464"
"2021-07-02","1.344704759040523","1.3499496847663697","1.3267931736839376","1.334050638540462","42553811877.262085","31946328269.464"
"2021-07-01","1.3317248607913867","1.3861356938599978","1.3020297567694712","1.3834862275812456","44267253750.258606","31946328269.464"
"2021-06-30","1.3852055577935363","1.3998014993945362","1.282984329637849","1.3694910050879485","43856356089.30624","31946328269.464"
"2021-06-29","1.372826350091465","1.4216447209283274","1.319529689035712","1.3261764463055754","42367091532.70304","31946328378.329735"
"2021-06-28","1.3261041478814628","1.3508991457108734","1.3043828141386633","1.3389483422139896","42641281226.62645","31946328358.668125"
"2021-06-27","1.338084131909226","1.3511","1.2418312755713319","1.2501873186601133","39954409619.63156","31946328345.763325"
"2021-06-26","1.252257231741061","1.291965877143363","1.1974506585812263","1.256663998815465","40026775429.75165","31946328285.609062"
"2021-06-25","1.2525020127422197","1.3964734428817325","1.2409596509062513","1.356907450839413","43444951704.3958","31946328271.644974"
"2021-06-24","1.3600883386803795","1.4004071154669235","1.201010063947558","1.2499811937803307","39940634575.6045","31946328348.663437"
"2021-06-23","1.2511774917564606","1.3106440501033434","1.1060245524626815","1.1532388927960016","36949278664.104996","31946328260.14732"
"2021-06-22","1.1571626679147884","1.2664363535537302","1.0006345784731614","1.178409686735688","37594362572.96695","31946328348.862633"
"2021-06-21","1.174377474864706","1.4368256563251323","1.167176809744618","1.4260961638324101","45573136644.15948","31946328203.46963"
"2021-06-20","1.4260185599706408","1.4600885946402098","1.3063750061796457","1.3873716971745165","44241094117.90964","31946328281.09505"
"2021-06-19","1.3844529936448142","1.4415423071003985","1.3841062454583075","1.4143297699347115","45256501605.98858","31946328267.11395"
"2021-06-18","1.4169325926307184","1.4928522190012088","1.363466993997468","1.4811644635375143","47361760886.61049","31946328372.541225"
"2021-06-17","1.4824976468229862","1.538534527634017","1.456785055930899","1.4829377853510506","47433912608.482635","31946328359.270897"
"2021-06-16","1.4848406277372734","1.575094176913501","1.4741789165616073","1.555286322018028","49691154618.536964","31946328360.686794"
"2021-06-15","1.5555542971344631","1.6114042025576816","1.5423487995850134","1.576457553049954","50385788202.702","31946328213.75319"
"2021-06-14","1.5773714966966408","1.5953326614614298","1.5060794069298673","1.556856910989971","49818019561.94394","31946342278.170227"
"2021-06-13","1.5569563187372326","1.5830425996816806","1.4010020313762774","1.4789622423913205","47243525975.15583","31946352865.068398"
"2021-06-12","1.4789885224581871","1.4937049650903849","1.3567964790774718","1.4356156819349406","45875914265.69838","31946366744.35253"
"2021-06-11","1.43725382890366","1.5478430288743519","1.4193314010980234","1.5317886426846758","48935963574.388054","31946379932.17156"
"2021-06-10","1.533174535331814","1.6378053455438102","1.506505342659909","1.6244004317778031","51896148764.36752","31930521471.03845"
"2021-06-09","1.628507658852305","1.634891627795383","1.4838141783188015","1.5868929188162904","50584741686.691635","31930538329.75005"
"2021-06-08","1.5838141879039087","1.6055879906597903","1.3988008962831022","1.5658318111080918","49987215677.227585","31930556045.265102"
"2021-06-07","1.566265719858128","1.7430092099614491","1.5393935082863663","1.6774270222745469","53588404195.68585","31948309402.788425"
"2021-06-06","1.6773172249836303","1.7082691828831258","1.644979841924455","1.658049803367258","52902546461.32406","31948309366.403008"
"2021-06-05","1.6563407519203222","1.7828728462943597","1.6006741969394236","1.7098895997421109","54616787113.45548","31948309393.276714"
"2021-06-04","1.7087486059743857","1.8483698567251905","1.608194101760455","1.839751829135521","58839337511.83656","31948309437.99921"
"2021-06-03","1.8454236998103288","1.8895677038857512","1.7135094626919425","1.7517660168702025","55982704052.00753","31948309414.175365"
"2021-06-02","1.7537822332655524","1.8042620054659388","1.7177437673053857","1.7351200561497322","55430005805.66236","31948309453.418808"
"2021-06-01","1.7357931161463878","1.7799990791464824","1.6541442335528904","1.7396798013460344","55581081670.31278","31948309523.6753"
"2021-05-31","1.7383261098976144","1.7511193205554423","1.5262534895676094","1.5767639560860431","50395329391.69649","31948309349.897953"
"2021-05-30","1.5763192383012206","1.6996111221097066","1.3471216435508686","1.4063286832161612","44866266738.62545","31948309389.494225"
"2021-05-29","1.404094258188569","1.5657885053621656","1.336052079766474","1.5133370645559736","48356078135.59834","31948309337.83955"
"2021-05-28","1.5140383518606688","1.679907827697191","1.4505301710319096","1.646194105365285","52669192836.365456","31948309418.66352"
"2021-05-27","1.6565513941816463","1.7909061466644536","1.6088875081121565","1.7812730000765897","56902619835.70673","31948309478.60256"
"2021-05-26","1.7813163156213996","1.8336569538124716","1.5538700413461457","1.5547755595707038","49664066657.17214","31948309399.014706"
"2021-05-25","1.5547352339345548","1.6517134444866532","1.428054984145575","1.5489707275454432","49515220137.70644","31948309398.896027"
"2021-05-24","1.551558547603741","1.5992091664421741","1.253651357325894","1.3234028938064726","42070372791.04702","31948309481.26661"
"2021-05-23","1.3161892149162715","1.5410994098765594","1.0530631270473123","1.4627373038535878","46811484908.23236","31948309365.748554"
"2021-05-22","1.4646558945864125","1.630037041256612","1.3587964420151004","1.5516278615033923","49570432415.40934","31948309393.194458"
"2021-05-21","1.5520877282565688","1.9044602348344952","1.295381742700174","1.8109247488704006","57855802223.70674","31948309488.492504"
"2021-05-20","1.8041280197613256","1.95795548042164","1.3315344148664818","1.4824302447171032","47358872299.265816","31948309389.13689"
"2021-05-19","1.4736813310184833","2.031438566677721","1.0130214151753592","2.0056609987558196","64067514564.704956","31948309481.634975"
"2021-05-18","2.004782443845504","2.1527532415294695","1.9730624138306274","2.034987941114076","64945412434.70691","31948309442.791824"
"2021-05-17","2.0317976706251777","2.3355511158175224","1.9084730080450119","2.3101269662520796","73878902183.61801","31948309435.418133"
"2021-05-16","2.303518610749096","2.4702129693173394","2.0024263233389425","2.18006670248251","69720773802.97241","31948309426.960674"
"2021-05-15","2.1790079784080745","2.423327777142781","1.96136","2.0086742768910377","64230390041.41169","31948309404.146297"
"2021-05-14","2.0093745296116907","2.045032760519253","1.8060732014457097","1.931734121023542","61887722267.399994","31948309415.355938"
"2021-05-13","1.9334523391733762","2.082594592105002","1.4965701589690996","1.5539158231787362","49697290737.72292","31948309360.703514"
"2021-05-12","1.5656063524542998","1.8230179998289024","1.5440766609622407","1.7673806435743147","56428810149.26148","31948309389.498363"
"2021-05-11","1.7657273482384563","1.7829259098216885","1.5969340422055116","1.6458642685753815","52523959891.51381","31948309536.22077"
"2021-05-10","1.6444122513328336","1.8266138549878113","1.5233905526450373","1.7725008622522502","56536226336.32793","31948309405.67915"
"2021-05-09","1.7686162213559873","1.834186730416164","1.5745089827516157","1.6229239339179802","51887974599.70087","31948309353.861137"
"2021-05-08","1.6233547844310345","1.6573372592079048","1.5636707223845965","1.6544708363640133","52878087915.51623","31948309521.682995"
"2021-05-07","1.6543703286717097","1.7493691783405065","1.526588291460368","1.6517553201430082","52724209731.6689","31948309382.14853"
"2021-05-06","1.6501289158116266","1.703621879327914","1.4307746476464023","1.477571928971059","47342608799.80538","31948309462.698494"
"2021-05-05","1.4821225431243756","1.4978432439953664","1.26013728355678","1.2727768822341308","40610753373.19752","31948309487.188942"
"2021-05-04","1.2711198323658999","1.368270986920888","1.2560306889904929","1.3624478373493043","43568198185.580185","31948309504.479527"
"2021-05-03","1.3631847215878448","1.3810813719469806","1.321975597969866","1.3282402699244864","42432496339.01556","31948309503.452152"
"2021-05-02","1.3279930631565109","1.3566566574764976","1.2943726940173588","1.353215113156521","43252591321.67446","31948309368.241936"
"2021-05-01","1.3529722016175967","1.3701248459263295","1.3145933758480246","1.3533425769332637","43288723597.844925","31948309361.427963"
"2021-04-30","1.3544961927220491","1.3722449973919109","1.284103","1.3092882768188392","41799629037.464966","31948309320.928246"
"2021-04-29","1.3075346166007509","1.4125866237577442","1.267351460008373","1.3379907606128594","42769259971.409134","31948309559.3229"
"2021-04-28","1.3385151126270527","1.350554945424549","1.2349974764614762","1.3098148312892333","41788393621.58581","31948309473.559345"
"2021-04-27","1.3079056365667494","1.3358567676837079","1.2221242536148427","1.2352949082236364","39564390642.23563","31948309542.74415"
"2021-04-26","1.2385539157140426","1.2532695422382565","1.080814547909209","1.09295030867072","34897238601.7189","31948309314.79032"
"2021-04-25","1.092247109840284","1.1482345228574184","1.0199921298175985","1.1038927333606559","35291972987.13944","31948309526.818275"
"2021-04-24","1.1044713097897372","1.2000656018463256","1.0947357211172668","1.1589552853907126","37061975127.68042","31948309374.56678"
"2021-04-23","1.1596390349507144","1.1697596547377123","0.9373876019987253","1.1451279385220363","36590787153.8181","31948309563.154514"
"2021-04-22","1.1446179715117817","1.2804804926999032","1.1140016543966478","1.2044516683891473","38484203694.91746","31948309393.71681"
"2021-04-21","1.203895797637558","1.3012146906022122","1.1881546228891586","1.2678665292952516","40505597050.47856","31948309497.16826"
"2021-04-20","1.2690496024024813","1.2845663921514185","1.1191502516894736","1.1973627555820316","38213820150.4632","31948309319.409657"
"2021-04-19","1.1957640903021443","1.3279691514455614","1.171141564659596","1.2804","40891107977.615105","31948309463.72527"
"2021-04-18","1.2798276356073754","1.3864041698947274","1.0756817043378097","1.3729083877287027","43963160362.231094","31948309353.708675"
"2021-04-17","1.3705798029283707","1.4588547793331386","1.357789622073997","1.4144020376563562","45167664130.408966","31948309354.524384"
"2021-04-16","1.412075136162449","1.522079484901791","1.3352119418165282","1.4814778621625673","47308203107.57266","31948309369.05176"
"2021-04-15","1.479749559351031","1.495639838802603","1.4106062484546094","1.454954957071705","46424085982.21217","31948309548.598526"
"2021-04-14","1.451110248617782","1.5588754931633924","1.347635728798947","1.4137255196222926","45157246131.7544","31948309446.090218"
"2021-04-13","1.4127324207577403","1.4399","1.281702823245547","1.3159422121567883","42020874000.05493","31948309408.02166"
"2021-04-12","1.3142784247081882","1.347357370130402","1.2603755070790659","1.2641040651571753","40364772959.76392","31948309371.588806"
"2021-04-11","1.2631453946103381","1.2899478232992134","1.1985552404676059","1.219038478619041","38920415186.564064","31948309492.775158"
"2021-04-10","1.2172504235591362","1.2517861099440062","1.1932935956215345","1.2019746682459371","38416465731.06821","31948309388.06787"
"2021-04-09","1.2018400204191484","1.229038699871506","1.1914848190962586","1.21945760241721","38955547183.82998","31948309423.8071"
"2021-04-08","1.219200282652778","1.2257302277174063","1.168333781405405","1.1735170643826043","37505485080.1188","31948309567.34441"
"2021-04-07","1.1735173705102708","1.2900538065325369","1.1589436644648508","1.2521484575297452","40123514408.110954","31948309375.79829"
"2021-04-06","1.2528640757216367","1.3426957329027633","1.18","1.2131172505764918","38733157894.74581","31948309559.43857"
"2021-04-05","1.2119120541925505","1.2263664697716812","1.1625980884753517","1.1838842790642023","37791930690.21485","31948309373.57246"
"2021-04-04","1.1824007517051414","1.193660890070076","1.1525229969373514","1.1619157656002657","37147024951.454865","31948309473.294147"
"2021-04-03","1.162980311538265","1.2412029886589673","1.1471946363737857","1.1909252574731808","38044391357.15087","31948309370.711994"
