"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Circulating Supply"
"2021-09-17","24.494486942572216","26.38833223333267","24.142050426481223","26.272176122352903","611643723.831094"
"2021-09-16","26.24051056631842","27.604983796961115","25.342250884373648","27.46687742719551","611643723.831094"
"2021-09-15","27.47736514190735","27.48658677254285","24.706919425779112","25.660784936140345","611643723.831094"
"2021-09-14","25.680434196258012","25.920180106373902","22.483560439340458","22.668148000853517","611643723.831094"
"2021-09-13","22.669291070935802","24.049740052747097","21.394881954172217","23.70416942212671","611643723.831094"
"2021-09-12","23.732270809798212","24.260896425631564","22.162907354117333","22.72871640246555","611643723.831094"
"2021-09-11","22.731838205946396","23.90272090789985","22.241912404213767","22.29392064859843","611643723.831094"
"2021-09-10","22.30911364806143","24.253395690761323","21.419891589545003","23.306693485399208","611643723.831094"
"2021-09-09","23.318345396747617","24.725450473945696","22.736220964354267","23.295171261723244","611643723.831094"
"2021-09-08","23.151543985061764","24.99409238043489","21.350899508685067","24.23793096570538","611643723.831094"
"2021-09-07","24.32328767965642","33.42103834006624","20.797507306670077","28.851622408832707","611643723.831094"
"2021-09-06","28.856489846611673","30.31719479761506","28.369602663067628","29.37473774670956","611643723.831094"
"2021-09-05","29.379802824062224","29.513734581100547","28.34674874080749","28.584472519143265","611643723.831094"
"2021-09-04","28.573437079544835","29.73478890543222","28.230668399302086","28.670856061146672","611643723.831094"
"2021-09-03","28.657563662928982","31.22249834337823","28.32957579945289","29.959036630338282","611643723.831094"
"2021-09-02","29.9447922142152","31.423025913960828","29.522141356775183","31.354929904627248","611643723.831094"
"2021-09-01","31.356311396021464","31.394502763198435","28.724258457324613","29.364724695105565","611640076.0828956"
"2021-08-31","29.39394792947991","29.75132632763313","26.17048631377263","26.840279308088114","611636823.5832782"
"2021-08-30","26.8393466053637","28.22270440138803","25.58154329753377","26.803090295130357","611621089.03674"
"2021-08-29","26.805427895897186","27.69352383604545","26.18840578848981","26.835294897662987","611621089.03674"
"2021-08-28","26.839067565235943","27.615516675036805","26.6461834263527","27.391324850028706","611620689.03674"
"2021-08-27","27.427982335667583","27.496334924311068","25.04168302648401","25.5255441677593","611617889.02735"
"2021-08-26","25.523952758914444","27.66836133868911","25.04663277910236","27.06403377869835","611612289.02735"
"2021-08-25","27.067757584323235","27.460708598798067","25.691969538785408","26.658662708099524","611605087.431978"
"2021-08-24","26.630103195116206","29.249293244824184","26.5223951138352","28.79655513809799","611595487.431327"
"2021-08-23","28.812615202524462","29.64785958362061","28.397053681187966","28.424062993053248","587469214.1748283"
"2021-08-22","28.42903413867509","29.201754828761324","27.18464664870177","28.252370663462077","587462595.5986627"
"2021-08-21","28.267414995844604","29.74178380280778","28.214135305061664","28.863322026260406","587458194.6004493"
"2021-08-20","28.887042979363354","29.21854569709447","27.51662867507033","27.96933712482319","587451750.6391789"
"2021-08-19","27.963679239447124","27.98200140788585","25.33065220137784","26.361374904469322","587443730.5353844"
"2021-08-18","26.298659230628814","27.367284727216273","25.393702350295957","26.407697837099303","587441282.4806763"
"2021-08-17","26.405257520617077","30.81314943198126","25.783422275982698","29.35050268182998","587433282.2389355"
"2021-08-16","29.10492614144838","31.28560319579211","29.013952064599625","30.261190621246847","587427279.5898556"
"2021-08-15","30.27131528443708","30.461051341720776","28.299242810187135","30.107441912658537","587423116.4542024"
"2021-08-14","30.12744580398123","30.66143989575495","28.74479131664824","30.56258109153453","587420716.4436245"
