"Date","Price (Close)","Price (High)","Price (Low)","Price (Open)","Circulating Marketcap","Circulating Supply"
"2021-09-17","56.72757752408548","59.13575547447516","56.04354003893502","58.034291260326334","7533204501.030566","129806091.1477082"
"2021-09-16","58.03006037199132","60.092686362782636","56.81736587848334","59.22686583797972","7686643695.746167","129783056.84406218"
"2021-09-15","59.209744551527685","59.374155878120256","56.27912835860637","57.13394174513525","7406529468.353594","129634491.19951947"
"2021-09-14","57.15767543189583","57.34573725684697","55.15028948717932","55.709538083546576","7209423905.952205","129410943.86997722"
"2021-09-13","55.7363686426405","58.445521480957396","53.4213015856062","58.058392398682486","7517734805.656795","129485755.54819176"
"2021-09-12","58.067201149266204","58.97753517016729","56.09600580655314","57.04234353292318","7399779252.324642","129724320.46123254"
"2021-09-11","57.076533175786935","58.35476451121611","55.57708254411092","56.29022619699244","7293793262.665242","129574772.66373013"
"2021-09-10","56.30449267746257","60.430928036151585","54.874543428738775","58.93373901055816","7668133414.332618","130114490.32546276"
"2021-09-09","58.92026485039564","60.42536954816372","57.365947351717494","59.35521639471969","7718374308.456122","130037000.57511303"
"2021-09-08","58.72142481490877","61.48257963026986","53.293138072469986","59.38104940893132","7702273702.152291","129709289.05466288"
"2021-09-07","59.382744612132115","73.887581421324","47.50405486999842","73.56879347493232","9504708506.529968",""
"2021-09-06","73.53416191547137","77.4063536579303","71.16343225838901","73.63208843796326","9512423933.615742",""
"2021-09-05","73.58986391975486","74.03650496790254","68.15357565445935","68.92761838664207","8904640603.920776",""
"2021-09-04","68.89984721741344","71.34791788724995","68.08731981969134","69.9857741580843","9041309583.68623",""
"2021-09-03","70.01627376969724","72.5277610505353","66.07846605116764","67.67658528753552","8743426366.736807",""
"2021-09-02","67.64406619121937","70.28147426014445","66.478633255527","68.86536307235156","8894977281.115158",""
"2021-09-01","68.80788545481198","69.03999379998774","62.17177867798108","63.65907657672741","8249462854.02287",""
"2021-08-31","63.84700130019773","65.12933869765067","60.58228334018943","61.77825744450021","7981077532.6697445",""
"2021-08-30","61.84861175687432","65.00862069847017","61.05696910317324","63.26254332331776","8172821893.405807",""
"2021-08-29","63.2709430814268","65.81161245494555","62.83165461358795","64.222528902468","8296830777.127811",""
"2021-08-28","64.22967657013918","66.64895356164291","62.84978790587669","64.15721869908786","8288454153.44333",""
"2021-08-27","64.13459593119673","64.23984350112002","58.65870191879554","59.9532262578372","7719150316.252002",""
"2021-08-26","59.792932644247806","64.41330717547544","58.620600135305395","63.70327800054896","8231054911.658344","129188778.55729753"
"2021-08-25","63.78579968910391","64.83743972098361","60.812529887232735","62.84000010344502","8117191942.676391","129172294.9961511"
"2021-08-24","62.83450536012973","68.66809156677279","60.8399725319668","68.2603265527794","8816999247.978205","129150493.85137539"
"2021-08-23","68.2520250654815","69.62015295062807","66.75800283230984","67.48555347806776","8707035767.798166","129128814.6978225"
"2021-08-22","67.4375215543449","68.69921092313012","64.75238679533679","67.51271998165501","8716422339.22325","129108677.95532523"
"2021-08-21","67.55899178561364","70.41966881833602","66.75585501459831","70.19582182728838","9061932764.422123","129088681.20425892"
"2021-08-20","70.24287147691722","70.56618913798658","66.011","67.06661165398845","8655788613.42196","129067953.34790894"
"2021-08-19","67.06385692832197","67.11512257498838","60.61986976310015","63.94137369813791","8251473147.155634","129046868.64428554"
"2021-08-18","63.93601383769976","66.20848399124438","59.65814987530419","62.945917125246666","8115830697.696978","129023910.74387133"
"2021-08-17","62.90201285150974","71.75895698232142","60.991591587904594","69.46995155369933","8939547826.927158","128983767.08604428"
"2021-08-16","69.12682850114244","75.88342340728123","64.74927536555403","74.94255051418249","9671645583.891544","128963931.25898477"
"2021-08-15","75.05145005429073","77.20175319796226","67.09304021973381","67.30834011840344","8682328789.457537","128936894.50640711"
"2021-08-14","67.36581233283741","67.65263389716644","61.75443717236815","64.33075567331403","8292891658.876344","128910219.54471712"
"2021-08-13","64.31940008054093","64.49380259695297","59.385491866767474","59.94006985457836","7725568078.971992","128888299.99730282"
"2021-08-12","60.06260451752441","65.95908885605517","57.54617741628472","60.80135945970735","7845036604.860381","128902202.3000585"
"2021-08-11","60.7693841024799","64.02415565206276","58.62959199122987","58.90389205041447","7591411316.65039","128881264.34867842"
"2021-08-10","58.895555983093054","60.39421231669966","56.973782243673746","59.074262807141956","7612077233.043","128861440.78047529"
"2021-08-09","59.07385966659849","60.429702381302604","55.03723299413645","57.15790552469626","7364185218.149515","128839574.83409081"
"2021-08-08","57.14217602838868","63.36611198779526","55.89271890676846","60.550243160248044","7799695497.5058365","128818494.0513627"
"2021-08-07","60.70976054920868","61.31488893873722","52.694003671754935","53.100033362974735","6837423997.366149","128797221.82101649"
"2021-08-06","53.17030552068644","53.874117732641615","51.26710487021857","52.52354167091693","6764310473.920137","128775876.65036541"
"2021-08-05","52.5349818540084","53.67545492449628","48.749886326436965","51.61376374110101","6645626144.477981","128755550.37912594"
"2021-08-04","51.614781975644476","52.27810360290387","48.53957458528682","49.45801615986693","6366373960.699373","128734382.16362852"
"2021-08-03","49.48225064282171","52.274654699239676","48.39480354534381","51.352117883971225","6609828550.275946","128711624.48194477"
"2021-08-02","51.371727026775915","52.447946736518745","49.330845290704055","50.312897153684176","6475846385.356638","128692112.80196846"
"2021-08-01","50.28394201751939","54.222814735279506","49.153839674238434","51.58124317399977","6637387804.728051","128675634.1758166"
